type,GEOID,racial_majority,month,filings_2020,filings_avg,last_updated
Census Tract,45019000100,White,01/2020,0,2.5,2025-03-08
Census Tract,45019000100,White,02/2020,27,2,2025-03-08
Census Tract,45019000100,White,03/2020,0,5.5,2025-03-08
Census Tract,45019000100,White,04/2020,0,2,2025-03-08
Census Tract,45019000100,White,05/2020,0,4.5,2025-03-08
Census Tract,45019000100,White,06/2020,0,7.5,2025-03-08
Census Tract,45019000100,White,07/2020,0,3,2025-03-08
Census Tract,45019000100,White,08/2020,0,4.5,2025-03-08
Census Tract,45019000100,White,09/2020,0,2,2025-03-08
Census Tract,45019000100,White,10/2020,1,7.5,2025-03-08
Census Tract,45019000100,White,11/2020,0,3.5,2025-03-08
Census Tract,45019000100,White,12/2020,0,2,2025-03-08
Census Tract,45019000100,White,01/2021,0,2.5,2025-03-08
Census Tract,45019000100,White,02/2021,2,2,2025-03-08
Census Tract,45019000100,White,03/2021,0,5.5,2025-03-08
Census Tract,45019000100,White,04/2021,0,2,2025-03-08
Census Tract,45019000100,White,05/2021,0,4.5,2025-03-08
Census Tract,45019000100,White,06/2021,0,7.5,2025-03-08
Census Tract,45019000100,White,07/2021,0,3,2025-03-08
Census Tract,45019000100,White,08/2021,0,4.5,2025-03-08
Census Tract,45019000100,White,09/2021,0,2,2025-03-08
Census Tract,45019000100,White,10/2021,0,7.5,2025-03-08
Census Tract,45019000100,White,11/2021,2,3.5,2025-03-08
Census Tract,45019000100,White,12/2021,0,2,2025-03-08
Census Tract,45019000100,White,01/2022,0,2.5,2025-03-08
Census Tract,45019000100,White,02/2022,6,2,2025-03-08
Census Tract,45019000100,White,03/2022,6,5.5,2025-03-08
Census Tract,45019000100,White,04/2022,1,2,2025-03-08
Census Tract,45019000100,White,05/2022,4,4.5,2025-03-08
Census Tract,45019000100,White,06/2022,2,7.5,2025-03-08
Census Tract,45019000100,White,07/2022,0,3,2025-03-08
Census Tract,45019000100,White,08/2022,2,4.5,2025-03-08
Census Tract,45019000100,White,09/2022,5,2,2025-03-08
Census Tract,45019000100,White,10/2022,5,7.5,2025-03-08
Census Tract,45019000100,White,11/2022,0,3.5,2025-03-08
Census Tract,45019000100,White,12/2022,6,2,2025-03-08
Census Tract,45019000100,White,01/2023,0,2.5,2025-03-08
Census Tract,45019000100,White,02/2023,0,2,2025-03-08
Census Tract,45019000100,White,03/2023,7,5.5,2025-03-08
Census Tract,45019000100,White,04/2023,1,2,2025-03-08
Census Tract,45019000100,White,05/2023,0,4.5,2025-03-08
Census Tract,45019000100,White,06/2023,11,7.5,2025-03-08
Census Tract,45019000100,White,07/2023,0,3,2025-03-08
Census Tract,45019000100,White,08/2023,9,4.5,2025-03-08
Census Tract,45019000100,White,09/2023,1,2,2025-03-08
Census Tract,45019000100,White,10/2023,9,7.5,2025-03-08
Census Tract,45019000100,White,11/2023,2,3.5,2025-03-08
Census Tract,45019000100,White,12/2023,4,2,2025-03-08
Census Tract,45019000100,White,01/2024,5,2.5,2025-03-08
Census Tract,45019000100,White,02/2024,4,2,2025-03-08
Census Tract,45019000100,White,03/2024,4,5.5,2025-03-08
Census Tract,45019000100,White,04/2024,3,2,2025-03-08
Census Tract,45019000100,White,05/2024,9,4.5,2025-03-08
Census Tract,45019000100,White,06/2024,4,7.5,2025-03-08
Census Tract,45019000100,White,07/2024,6,3,2025-03-08
Census Tract,45019000100,White,08/2024,0,4.5,2025-03-08
Census Tract,45019000100,White,09/2024,3,2,2025-03-08
Census Tract,45019000100,White,10/2024,6,7.5,2025-03-08
Census Tract,45019000100,White,11/2024,5,3.5,2025-03-08
Census Tract,45019000100,White,12/2024,0,2,2025-03-08
