type,GEOID,racial_majority,month,filings_2020,filings_avg,filings_avg_prepandemic_baseline,last_updated
Census Tract,39061000200,Black,01/2020,0,4,11,
Census Tract,39061000200,Black,02/2020,0,19,3.2,
Census Tract,39061000200,Black,03/2020,0,5.5,5.8,
Census Tract,39061000200,Black,04/2020,0,3,4.4,
Census Tract,39061000200,Black,05/2020,5,4,8.6,
Census Tract,39061000200,Black,06/2020,0,6,7.4,
Census Tract,39061000200,Black,07/2020,3,8,6.8,
Census Tract,39061000200,Black,08/2020,7,14,12.4,
Census Tract,39061000200,Black,09/2020,8,5,4.8,
Census Tract,39061000200,Black,10/2020,1,8,7.2,
Census Tract,39061000200,Black,11/2020,4,11.5,4.8,
Census Tract,39061000200,Black,12/2020,8,11,6.6,
Census Tract,39061000200,Black,01/2021,1,4,11,
Census Tract,39061000200,Black,02/2021,1,19,3,
Census Tract,39061000200,Black,03/2021,2,5.5,5.8,
Census Tract,39061000200,Black,04/2021,1,3,4.4,
Census Tract,39061000200,Black,05/2021,8,4,8.6,
Census Tract,39061000200,Black,06/2021,2,6,7.4,
Census Tract,39061000200,Black,07/2021,5,8,6.8,
Census Tract,39061000200,Black,08/2021,2,14,12.4,
Census Tract,39061000200,Black,09/2021,6,5,4.8,
Census Tract,39061000200,Black,10/2021,2,8,7.2,
Census Tract,39061000200,Black,11/2021,0,11.5,4.8,
Census Tract,39061000200,Black,12/2021,10,11,6.6,
Census Tract,39061000200,Black,01/2022,6,4,11,
Census Tract,39061000200,Black,02/2022,7,19,3,
Census Tract,39061000200,Black,03/2022,1,5.5,5.8,
Census Tract,39061000200,Black,04/2022,2,3,4.4,
Census Tract,39061000200,Black,05/2022,3,4,8.6,
Census Tract,39061000200,Black,06/2022,14,6,7.4,
Census Tract,39061000200,Black,07/2022,9,8,6.8,
Census Tract,39061000200,Black,08/2022,12,14,12.4,
Census Tract,39061000200,Black,09/2022,3,5,4.8,
Census Tract,39061000200,Black,10/2022,8,8,7.2,
Census Tract,39061000200,Black,11/2022,1,11.5,4.8,
Census Tract,39061000200,Black,12/2022,9,11,6.6,
Census Tract,39061000200,Black,01/2023,3,4,11,
Census Tract,39061000200,Black,02/2023,8,19,3,
Census Tract,39061000200,Black,03/2023,7,5.5,5.8,
Census Tract,39061000200,Black,04/2023,2,3,4.4,
Census Tract,39061000200,Black,05/2023,2,4,8.6,
Census Tract,39061000200,Black,06/2023,0,6,7.4,
Census Tract,39061000200,Black,07/2023,12,8,6.8,
Census Tract,39061000200,Black,08/2023,11,14,12.4,
Census Tract,39061000200,Black,09/2023,3,5,4.8,
Census Tract,39061000200,Black,10/2023,9,8,7.2,
Census Tract,39061000200,Black,11/2023,17,11.5,4.8,
Census Tract,39061000200,Black,12/2023,5,11,6.6,
Census Tract,39061000200,Black,01/2024,5,4,11,
Census Tract,39061000200,Black,02/2024,30,19,3.2,
Census Tract,39061000200,Black,03/2024,4,5.5,5.8,
Census Tract,39061000200,Black,04/2024,4,3,4.4,
Census Tract,39061000200,Black,05/2024,6,4,8.6,
Census Tract,39061000200,Black,06/2024,12,6,7.4,
Census Tract,39061000200,Black,07/2024,4,8,6.8,
Census Tract,39061000200,Black,08/2024,17,14,12.4,
Census Tract,39061000200,Black,09/2024,7,5,4.8,
Census Tract,39061000200,Black,10/2024,7,8,7.2,
Census Tract,39061000200,Black,11/2024,6,11.5,4.8,
Census Tract,39061000200,Black,12/2024,17,11,6.6,
Census Tract,39061000200,Black,01/2025,17,4,11,
Census Tract,39061000200,Black,02/2025,6,19,3,
Census Tract,39061000200,Black,03/2025,12,5.5,5.8,
Census Tract,39061000200,Black,04/2025,14,3,4.4,
Census Tract,39061000200,Black,05/2025,12,4,8.6,
Census Tract,39061000200,Black,06/2025,5,6,7.4,
Census Tract,39061000200,Black,07/2025,10,8,6.8,
Census Tract,39061000200,Black,08/2025,0,5,4.8,2025-08-16
Census Tract,39061000700,White,01/2020,0,4.5,2.8,
Census Tract,39061000700,White,02/2020,0,7,2.8,
Census Tract,39061000700,White,03/2020,0,5.5,3.4,
Census Tract,39061000700,White,04/2020,0,8.5,3.8,
Census Tract,39061000700,White,05/2020,1,4.5,2.8,
Census Tract,39061000700,White,06/2020,1,7,2.6,
Census Tract,39061000700,White,07/2020,0,7.5,3.2,
Census Tract,39061000700,White,08/2020,2,9,3.8,
Census Tract,39061000700,White,09/2020,1,6.5,2.8,
Census Tract,39061000700,White,10/2020,3,9.5,2,
Census Tract,39061000700,White,11/2020,4,5.5,1.4,
Census Tract,39061000700,White,12/2020,1,11,2.4,
